=======================================================
INÍCIO DO POC DE EXTRAÇÃO: https://www.supercentralonline.com.br/
ATENÇÃO: Extraindo APENAS produtos com PREÇO.
ARQUIVO DE LOG DE DETALHES: Extracao\Extracao_20251027_134108.txt
=======================================================
Iniciando navegação...
🔄 Tentando tratar o modal de seleção de loja/cidade...
⚠️ Modal de seleção de loja não encontrado ou não apareceu. Prosseguindo.
🔄 Tentando expandir o menu de departamentos...
✅ Menu de departamentos expandido.
✅ Encontrados 14 caminhos de departamento únicos.


=======================================================
>>> INICIANDO DEPTO: BEBIDAS | Link: departamentos/bebidas <<<
 ✅ Desodorante Aerosol Giovanna Baby Masculino Active 150ml                         | R$ 12.98
 ✅ Desodorante Aerosol Dove Original 250ml                                          | R$ 29.98
 ✅ Desodorante Aerosol Nivea Pearl & Beauty 150ml                                   | R$ 16.98
 ✅ Conjunto Escova E Pente Lillo Rosa Unidade                                       | R$ 32.90
 ✅ Desodorante Aerosol Gillette Old Spice Lenha 93g                                 | R$ 18.98
 ✅ Desodorante Aerosol Rexona Men V8 250ml                                          | R$ 21.90
 ✅ Desodorante Aerosol Axe Urban Black White Protection 89g                         | R$ 11.98
 ✅ Desodorante Aerosol Dove Pera Aloe Vera 89g                                      | R$ 19.98
 ✅ Mamadeira Neopan Cristalpan Azul Com Alça 250ml                                  | R$ 34.90

   [NAVEGACAO] Acessando Página: 17 | URL: https://www.supercentralonline.com.br/departamentos/perfumaria-e-higiene?page=17
   [EXTRACAO] Encontrados 40 elementos de produto na página.
 ✅ Shampoo Tresemme Brilho Lamelar 400ml                                            | R$ 29.90
 ✅ Sabonete Líquido Baby Dove Refil Hidratação Enriquecida 180ml                    | R$ 14.69
 ✅ Chupeta Neopan Silicone Universal Rosa N2                                        | R$ 14.78
 ✅ Shampoo Johnsons Baby Cheirinho Prolongado 400ml                                 | R$ 31.59
 ✅ Shampoo Seda Sos Ceramidas 325ml                                                 | R$ 13.99
 ✅ Conjunto Escova E Pente Lillo Azul Unidade                                       | R$ 32.90
 ✅ Sabonete Líquido Baby Dove Hidratação Glicerinada Refil 180ml                    | R$ 14.69
 ✅ Shampoo Baby Dove Hidratação Glicerinado 200ml                                   | R$ 15.79
 ✅ Shampoo Seda Cachos Definidos 325ml                                              | R$ 13.99
 ✅ Chupeta Lillo Orto Funny Lilas T2                                                | R$ 17.99
 ✅ Sabonete Líquido Turma Da Mônica Camomila 200ml                                  | R$ 25.70
 ✅ Shampo Dove Baby Hidratação Enriquecida 200ml                                    | R$ 15.79
 ✅ Mamadeira Neopan Cristalpan Azul Com Alça 250ml                                  | R$ 34.90
 ✅ Shampoo Seda Hidratação Diária 325ml                                             | R$ 13.99
 ✅ Shampoo Seda Pretos Luminosos 325ml                                              | R$ 13.99
 ✅ Loção Hidratante Giovanna Baby Classic 200ml                                     | R$ 18.45
 ✅ Shampoo Seda Pureza Detox 325ml                                                  | R$ 13.99
 ✅ Shampoo Johnsons Baby Camomila Cabelos Claros 200ml                              | R$ 17.98
 ✅ Shampoo Elseve Hidra Hialurônico 375 Ml + Condicionador 170ml                    | R$ 35.98
 ✅ Shampoo Infantil Huggies Extra Suave - 200ml                                     | R$ 23.98
 ✅ Desodorante Aerosol Nivea For Men Sensitive Protect 150ml                        | R$ 16.98
 ✅ Chupeta Neopan Orto Decorada Azul N2                                             | R$ 16.45
 ✅ Desodorante Aerosol Rexona Feminino Powder Dry 250ml                             | R$ 21.90
 ✅ Shampoo Mix De Banana Tropical Meu Malvado Favorito Palmolive Kids Frasco 350ml  | R$ 15.58
 ✅ Chupeta Neopan Orto Decorada Rosa N2                                             | R$ 16.45
 ✅ Desodorante Aerosol Rexona Feminino Invisible 250ml                              | R$ 21.90
 ✅ Sabonete Infantil Palmolive Kids Minions 85g                                     | R$ 4.99
 ✅ Desodorante Aerosol Gillette Old Spice Mar Profundo 93g                          | R$ 18.98
 ✅ Desodorante Aerosol Monange Flor De Lavanda 90g                                  | R$ 11.69
 ✅ Shampoo Johnsons Baby Cheirinho Prolongado 200ml                                 | R$ 17.98
 ✅ Desodorante Giovanna Baby Aerosol Classic Rosa 150ml                             | R$ 12.98
 ✅ Preservativo Blowtex Tradicional Lubrificada Com 3 Unidades                      | R$ 6.68
 ✅ Shampoo Elseve Pure Hialurônico 375ml + Condicionador 170ml                      | R$ 35.98
 ✅ Mamadeira Neopan Colorpan Rosa 240ml                                             | R$ 25.98
 ✅ Preservativo Olla Large Com 3 Unidades                                           | R$ 19.89
 ✅ Shampoo Palmolive Naturals Kids Cabelos Cacheado 350ml                           | R$ 15.58
 ✅ Preservativo Jontex Orgasmo Sintonia Com 2 Unidades                              | R$ 20.98
 ✅ Sabonete Líquido Infantil Palmolive Kids Minions Refil 200ml                     | R$ 13.89
 ✅ Desodorante Aerosol Rexona Feminino Cotton Dry 250ml                             | R$ 21.90
 ✅ Sabonete Palmolive Naturals Leite E Pétalas De Rosas 85g                         | R$ 2.98

   [NAVEGACAO] Acessando Página: 18 | URL: https://www.supercentralonline.com.br/departamentos/perfumaria-e-higiene?page=18
   [EXTRACAO] Encontrados 40 elementos de produto na página.
 ✅ Sabonete Palmolive Naturals Hidratação Intensiva Karitê 85g                      | R$ 2.98
 ✅ Creme De Tratamento Pantene Liso Extremo 270ml                                   | R$ 36.98
 ✅ Creme De Pentear Niely Gold Compridos+forte 280g                                 | R$ 11.99
 ✅ Creme De Tratamento Pantene Ampolas Hidrocauterizacao Com 3 De 15ml              | R$ 29.98
 ✅ Fralda Pampers Pants Confort Sec G Com 16 Unidades                               | R$ 39.90
 ✅ Creme Para Pentear Pantene 240g                                                  | R$ 24.95
 ✅ Fralda Pampers Confort Sec Bag G Com 60 Unidades                                 | R$ 136.90
 ✅ Lenco Umed Cotonela Refil Azul                                                   | R$ 12.99
 ✅ Toalha Umedecida Mili Love E Care Com 100 Unidades                               | R$ 14.65
 ✅ Lenço Umedecido Intimus Feminino Pa 16un                                         | R$ 14.88
 ✅ Toalha Umedecida Mili Baby Com 100 Unidades                                      | R$ 12.45
 ✅ Fralda Adulto Bigfral Derma Plus M Com 8 Unidades                                | R$ 34.90
 ✅ Toalha Umedecida Huggies Supreme Care Com 48 Unidades                            | R$ 18.98
 ✅ Fralda Pampers Pants Mega G Com 36 Unidades                                      | R$ 82.90
 ✅ Toalha Umedecida Huggies Turma Da Mônica Com 96 Unidades                         | R$ 36.90
 ✅ Creme Para Pentear Seda Colágeno E Vitamina C By Niina Secrets Frasco 300ml      | R$ 13.99
 ✅ Fralda Huggies Supreme Mega Roupinha Xxg Com 24 Unidades                         | R$ 52.90
 ✅ Creme De Tratamento Tresemmé Reconstrução E Força 400g                           | R$ 26.90
 ✅ Fralda Mili Jumbinho Ultra Seca M Com 22 Unidades                                | R$ 23.98
 ✅ Creme De Tratamento Pantene Hidratação 270ml                                     | R$ 36.98
 ✅ Toalha Umedecida Johnson´s Hora Do Sono Com 48 Unidades                          | R$ 23.48
 ✅ Fralda Mili Jumbinho Ultra Seca Xg Com 18 Unidades                               | R$ 23.98
 ✅ Fralda Pampers Confort Sec Bag Xxg Com 52 Unidades                               | R$ 136.90
 ✅ Fralda Mili Jumbinho Ultra Seca G Com 20 Unidades                                | R$ 23.98
 ✅ Lenço De Papel Elite Softys Máxima Suavidade 50 Fls                              | R$ 6.49
 ✅ Creme Para Pentear Seda S.o.s Ceramidas 300ml                                    | R$ 13.99
 ✅ Toalha Umedecida Neve Com 48 Unidades                                            | R$ 18.45
 ✅ Fralda Geriátrica Plenitud Active Plus Tamanho Xg Com 08 Unidades                | R$ 44.95
 ✅ Toalha Umedecida Huggies Classic Com 48 Unidades                                 | R$ 18.98
 ✅ Fralda Huggies Supreme Mega Roupinha Xg Com 24 Unidades                          | R$ 52.90
 ✅ Lenço Umedecido Pampers Pacote 48 Unidades                                       | R$ 19.90
 ✅ Toalha Umedecida Mili Antisséptica Com 50 Unidades                               | R$ 9.40
 ✅ Toalha Umedecida Huggies Onedone Com 48 Unidades                                 | R$ 18.98
 ✅ Roupa Íntima Descartável Unissex Bigfral Moviment G/xg Pacote 7 Unidades         | R$ 32.80
 ✅ Fralda Pampers Supersec Pacotão M Com 30 Unidades                                | R$ 47.90
 ✅ Toalha Umedecida Johnson´s Limpeza E Suavidade Com 44 Unidades                   | R$ 12.98
 ✅ Fralda Mili Vitta Adulto G Com 8 Unidades                                        | R$ 30.40
 ✅ Fralda Pampers Pants Confort Sec Xg Com 14 Unidades                              | R$ 39.90
 ✅ Fralda Mili Jumbinho Ultra Seca P Com 24 Unidades                                | R$ 23.98
 ✅ Creme De Tratamento Skala Kids 1kg                                               | R$ 12.39

   [NAVEGACAO] Acessando Página: 19 | URL: https://www.supercentralonline.com.br/departamentos/perfumaria-e-higiene?page=19
   [EXTRACAO] Encontrados 40 elementos de produto na página.
 ✅ Creme De Pentear Niely Gold Compridos+forte 280g                                 | R$ 11.99
 ✅ Pedra Pomes Bellesa                                                              | R$ 4.99
 ✅ Condicionador Palmolive Sos Colágeno 350ml                                       | R$ 11.98
 ✅ Condicionador Palmolive Sos Hialurônico 350ml                                    | R$ 11.98
 ✅ Condicionador Dove Bond 150ml                                                    | R$ 24.89
 ✅ Condicionador Seda Hidratação 250ml                                              | R$ 19.90
 ✅ Condicionador Dove Bond 250ml                                                    | R$ 39.89
 ✅ Condicionador Tresemme Hidratação Profunda 650ml                                 | R$ 32.90
 ✅ Condicionador Tresemme Tresplex 650ml                                            | R$ 32.90
 ✅ Máscara Hidratante Dismapp Bomba De Queratina 480g                               | R$ 19.45
 ✅ Condicionador Tresemme Brilho Lamelar 650ml                                      | R$ 32.90
 ✅ Condicionador Tresemme Reconstruação E Força 650ml                               | R$ 32.90
 ✅ Condicionador Tresemme Brilho Lamelar 400ml                                      | R$ 32.99
 ✅ Condicionador Seda Prebióticos + Biotina 325ml                                   | R$ 14.99
 ✅ Esponja Delicata De Banho Saboneteira Brics                                      | R$ 7.78
 ✅ Bucha Vegetal Ecologica Gorduchinha                                              | R$ 10.58
 ✅ Touca P/cabelo De Cetim Belessa                                                  | R$ 13.98
 ✅ Máscara Hidratante Dismapp Hidra Black 480g                                      | R$ 19.45
 ✅ Touca Metalizadas Grossa Bellesa                                                 | R$ 18.98
 ✅ Touca P/ Banho C/1un Comum Bellesa                                               | R$ 6.98
 ✅ Esponja Para Banho Slow Betta                                                    | R$ 2.99
 ✅ Toalha Umedecida Huggies Rescem Nascido Primeiros 100 Dias Com 48 Unidades       | R$ 18.98
 ✅ Ativador Kolene 300ml Cachos                                                     | R$ 14.79
 ✅ Fralda Pampers Supersec Pacotão G Com 26 Unidades                                | R$ 47.90
 ✅ Fralda Pampers Supersec Pacotão Xg Com 22 Unidades                               | R$ 47.90
 ✅ Fralda Pampers Pants Mega Xxg Com 28 Unidades                                    | R$ 82.90
 ✅ Fralda Pampers Confort Sec Mega G Com 38 Unidades                                | R$ 91.50
 ✅ Fralda Pampers Confort Sec Bag P Com 72 Unidades                                 | R$ 136.90
 ✅ Fralda Pampers Confort Sec Mega M Com 44 Unidades                                | R$ 79.90
 ✅ Creme Para Pentear Niely Gold 250g Cachos Definidos Prolongados                  | R$ 19.98
 ✅ Fralda Mili Jumbinho Ultra Seca Xxg Com 16 Unidades                              | R$ 23.98
 ✅ Creme Para Tratamento Niely Gold 430g Cachos Definidos Prolongados               | R$ 17.98
 ✅ Máscara Hidratante Seda Hidratação Pofunda 500g                                  | R$ 26.90
 ✅ Esponja Ponjita De Banho Diário Unidade                                          | R$ 4.98
 ✅ Fralda Mili Vitta Adulto M Com 9 Unidades                                        | R$ 30.40
 ✅ Fralda Pampers Pants Confort Sec M Com 20 Unidades                               | R$ 39.90
 ✅ Toalha Umedecida Johnson´s Recem Nascido Com 48 Unidades                         | R$ 23.48
 ✅ Lenço Umed.coton. Baby Rosa Com 450 Un                                           | R$ 12.99
 ✅ Fralda Pampers Confort Sec Mega Xg Com 34 Unidades                               | R$ 79.90
 ✅ Lenço Umedecido Lavanda Pampers Pacote 48 Unidades                               | R$ 19.90

   [NAVEGACAO] Acessando Página: 20 | URL: https://www.supercentralonline.com.br/departamentos/perfumaria-e-higiene?page=20
   [EXTRACAO] Encontrados 40 elementos de produto na página.
 ✅ Fralda Pampers Confort Sec Bag Xxg Com 52 Unidades                               | R$ 136.90
 ✅ Creme De Tratamento Skala Desmaia Cabelo 1kg                                     | R$ 12.39
 ✅ Creme Para Pentear Pantene Hidratação 240g                                       | R$ 24.95
 ✅ Papel Higiênico Mili Neutro Folha Dupla 30m Com 4 Unidades                       | R$ 7.25
 ✅ Papel Higiênico Mili Neutro Folha Tripla 20m Com 12 Unidades                     | R$ 20.59
 ✅ Papel Higiênico Mili Dual Folha Dupla 60m Com 6 Unidades                         | R$ 18.98
 ✅ Papel Higiênico Mili Neutro Folha Tripla 20m Com 18 Unidades                     | R$ 30.85
 ✅ Creme De Pentear Niely Pos Quimica 280g                                          | R$ 11.99
 ✅ Papel Higiênico Mili Neutro Folha Dupla 30m Com 12 Unidades                      | R$ 16.98
 ✅ Papel Higiênico Mili Confort Neutro Folha Dupla 30m Com 18 Unidades              | R$ 29.90
 ✅ Papel Higiênico Mili Perfumado Folha Dupla 30m Com 12 Unidades                   | R$ 16.98
 ✅ Papel Higiênico Fofinho Neutro Folha Simples 30m Leve 12 Pague 11 Unidades       | R$ 11.69
 ✅ Papel Higiênico Mili Bianco Neutro Folha Simples 60m Com 4 Unidades              | R$ 6.65
 ✅ Papel Higiênico Neve Neutro Folha Dupla 30m Leve 16 Pague 15 Unidades            | R$ 33.98
 ✅ Papel Higiênico Mili Bianco Neutro 60m Leve 16 Pague 15 Unidades                 | R$ 24.90
 ✅ Papel Higiênico Neve Neutro Folha Dupla 30m Leve 24 Pague 21 Unidades            | R$ 47.50
 ✅ Papel Higiênico Neve Neutro Folha Dupla 20m Com 12 Unidades                      | R$ 19.98
 ✅ Creme Para Pentear Seda Boom Definição 1 Kg                                      | R$ 32.90
 ✅ Papel Higiênico Mili Bianco Neutro Folha Dupla 30m Com 12 Unidades               | R$ 18.75
 ✅ Papel Higiênico Cotton Folha Dupla 30m Lv12pg11                                  | R$ 21.45
 ✅ Papel Higiênico Fofinho Natural Folha Dupla Leve 16 Pague 15                     | R$ 24.49
 ✅ Aparelho De Barbear Descartável Gillette Prestobarba3 Sensitive Leve 4 Pague 3   | R$ 34.98
 ✅ Carga De Aparelho Para Barbear Gillette Mach3 Leve 4 Pague 3un                   | R$ 59.90
 ✅ Creme De Barbear Bozzano Sensível 65g                                            | R$ 12.59
 ✅ Creme De Barbear Bozzano Aloe Vera 65g                                           | R$ 12.59
 ✅ Aparelho De Barbear Gillette Prestobarba 3 Com 3 Lâminas Masc 2un                | R$ 21.98
 ✅ Aparelho De Barbear Gillette Mach3 Acqua-grip                                    | R$ 31.98
 ✅ Carga Para Aparelho De Barbear Gillette Mach3 Sensitive 2un                      | R$ 29.90
 ✅ Aparelho De Barbear Descartável Gillette Probak Ii 7un                           | R$ 15.65
 ✅ Aparelho De Barbear Descartável Gillette Prestobarba3 Leve 4 Pague 3             | R$ 34.98
 ✅ Carga Para Aparelho De Barbear Gillette Mach 3 Sensitiveades                     | R$ 31.90
 ✅ Aparelho De Barbear Gillette Mach 3 Masculino Sensitive 1un                      | R$ 32.90
 ✅ Aparelho De Barbear Descartável Gillette Prestobarba Ultragrip3 4un              | R$ 26.98
 ✅ Aparelho De Depilar Descartável Feminino Gillette Prestobarba3 2un               | R$ 21.98
 ✅ Pack Aparelho Para Barbear Cabeça Móvel Gillette Prestobarba Ultragrip 2 Unidade | R$ 7.85
 ✅ Aparelho De Barbear Gillette Prestobarba 3 Com Três Lâminas Masculino 2un        | R$ 21.98
 ✅ Aparelho De Barbear Gillette Feminino Ultragrip Fita Lubrificante Com Aloe Vera  | R$ 7.85
 ✅ Creme De Barbear Bozzano Mentolado 65g                                           | R$ 12.59
 ✅ Aparelho Para Barbear Gillette Ultra Grip 2un                                    | R$ 7.85
 ✅ Papel Higiênico Mili Bianco Perfumado Folha Simples 60m Com 4 Unidades           | R$ 6.65

   [NAVEGACAO] Acessando Página: 21 | URL: https://www.supercentralonline.com.br/departamentos/perfumaria-e-higiene?page=21
   [EXTRACAO] Encontrados 40 elementos de produto na página.
 ✅ Creme Para Pentear Pantene Hidratação 240g                                       | R$ 24.95
 ✅ Fralda Geriatrica Higifral Comfort Exg Com 7 Unidades                            | R$ 24.90
 ✅ Fralda Pampers Confort Sec Bag M Com 70 Unidades                                 | R$ 136.90
 ✅ Fralda Pampers Pants Mega Xg Com 32 Unidades                                     | R$ 82.90
 ✅ Fralda Adulto Bigfral Derma Plus Xg Com 7 Unidades                               | R$ 34.90
 ✅ Creme De Tratamento Skala Lama Negra 1kg                                         | R$ 12.39
 ✅ Fralda Pampers Confort Sec Mega Xxg Com 30 Unidades                              | R$ 79.90
 ✅ Fralda Pampers Confort Sec Mega P Com 50 Unidades                                | R$ 91.50
 ✅ Lenço Umedecido Baby Shark Pampers Splash Pacote 48 Unidades                     | R$ 19.90
 ✅ Toalha Umedecida Mili Com 50 Unidades 20x13cm                                    | R$ 6.70
 ✅ Fralda Mili Vitta Adulto Eg Com 7 Unidades                                       | R$ 30.40
 ✅ Fralda Pampers Pants Confort Sec Xxg Com 12 Unidades                             | R$ 39.90
 ✅ Fralda Mli Baby Giga G Com 78 Unidades                                           | R$ 89.90
 ✅ Fralda Mili Baby Giga Xg Com 68 Unidades                                         | R$ 89.90
 ✅ Fralda Mili Baby Giga M Com 88 Unidades                                          | R$ 89.90
 ✅ Fralda Mili Baby Giga Xxg Com 58 Unidades                                        | R$ 89.90
 ✅ Fralda Pampers Super Sec Mega M 40 Unidades                                      | R$ 49.90
 ✅ Fralda Pampers Confort Sec Mega Xxxg 24 Unidades                                 | R$ 91.50
 ✅ Fralda Pampers Confort Sec F.bag Xxxg 44 Unidades                                | R$ 136.90
 ✅ Fralda Geriatrica Higifral Comfort G Com 8 Unidades                              | R$ 24.90
 ✅ Fralda Personalidade B Ultra Sec Mega M 38un                                     | R$ 39.98
 ✅ Creme De Tratamento Skala Jaborandi 1kg                                          | R$ 12.39
 ✅ Papel Higiênico Mili Bianco Perfumado 60m Leve 16 Pague 15 Unidades              | R$ 24.90
 ✅ Papel Higiênico Neve Neutro Folha Tripla 20m Leve 12 Pague 11 Unidades           | R$ 27.90
 ✅ Papel Higiênico Mili Bianco Perfumado 60m Com 12 Unidades                        | R$ 18.99
 ✅ Papel Higiênico Mili Neutro Folha Tripla 20m Com 4 Unidades                      | R$ 6.85
 ✅ Papel Higiênico Mili Bianco Neutro 60m Com 12 Unidades                           | R$ 18.99
 ✅ Hastes Flexíveis Mili Com 150 Unidades                                           | R$ 7.55
 ✅ Hastes Flexíveis Cotonela Com 75 Unidades                                        | R$ 1.99
 ✅ Curativo Band-aid Transparentes 40un                                             | R$ 17.55
 ✅ Creme De Pentear Niely Gold Nutrição Poderosa 280g                               | R$ 11.99
 ✅ Creme Para Pentear Seda Boom Volumao 1kg                                         | R$ 32.90
 ✅ Toalha Umedecida Personalidade B Ultra 100un                                     | R$ 14.89
 ✅ Lenço Umedecido Personalidade B Ultra 50un                                       | R$ 7.95
 ✅ Fralda Personalidade B Ultra Sec Mega Xxg 28un                                   | R$ 39.98
 ✅ Fralda Personalidade B Ultra Sec Mega Exg 32un                                   | R$ 39.98
 ✅ Hastes Flexíveis Cotonetes Johnson´s Com 150 Unidades                            | R$ 15.98
 ✅ Hastes Flexíveis Cotonela Com 150 Unidades                                       | R$ 4.99
 ✅ Condicionador Darling Detox 350ml                                                | R$ 12.98
 ✅ Hastes Flexíveis Mili Com 75 Unidades                                            | R$ 3.69

   [NAVEGACAO] Acessando Página: 22 | URL: https://www.supercentralonline.com.br/departamentos/perfumaria-e-higiene?page=22
   [EXTRACAO] Encontrados 40 elementos de produto na página.
 ✅ Mamadeira Neopan Panforme Azul 250ml                                             | R$ 36.80
 ✅ Condicionador Tresemmé Reconstrução E Força 400ml                                | R$ 32.99
 ✅ Creme Para Pentear Elseve Longo Dos Sonhos 250ml                                 | R$ 22.90
 ✅ Aspirador Nasal Lillo Azul                                                       | R$ 27.58
 ✅ Chupeta Neopan Estampada Azul N1                                                 | R$ 14.99
 ✅ Condicionador Elseve Color-vive 400ml                                            | R$ 33.98
 ✅ Chupeta Neopan Estampada Azul N2                                                 | R$ 14.99
 ✅ Condicionador Seda Juntinhos Brilho Encantado 300ml                              | R$ 14.99
 ✅ Creme De Tratamento Skala Divino Potão 1kg                                       | R$ 12.39
 ✅ Condicionador Monange Química Sem Drama 325ml                                    | R$ 13.99
 ✅ Condicionador Pantene Restauração 175ml                                          | R$ 20.98
 ✅ Mamadeira Neopan Orto Panforme 140ml                                             | R$ 31.90
 ✅ Chupeta Neopan Silicone Bicolor Azul N2                                          | R$ 12.55
 ✅ Mamadeira Neopan Orto Panforme Rosa 70ml                                         | R$ 25.98
 ✅ Creme Para Pentear Seda Juntinhos Brilho Encantado 300ml                         | R$ 13.99
 ✅ Creme De Tratamento Skala Extra Lisos 1kg                                        | R$ 12.39
 ✅ Bico Lillo Ortoform Silicone Com 2 Unidades                                      | R$ 27.78
 ✅ Bico Neopan Ortodôntico Silicone                                                 | R$ 11.25
 ✅ Condicionador Dove Baby Hidratação Enriquecida Cabelos Claros 200ml              | R$ 22.45
 ✅ Chupeta Neopan Estampada Azul N1                                                 | R$ 14.99
 ✅ Mamadeira Lillo Orto Magia Lilas 240ml                                           | R$ 39.90
 ✅ Kit Neopan Para Unhas Azul                                                       | R$ 26.98
 ✅ Condicionador Seda Cocriações Ceramidas 325ml                                    | R$ 14.99
 ✅ Condicionador Palmolive Ceramidas Force 350ml                                    | R$ 13.55
 ✅ Condicionador Baby Dove Baby Hidratação Enriquecida 200ml                        | R$ 22.45
 ✅ Condicionador Pantene Pro-v Restauração 400ml                                    | R$ 39.00
 ✅ Condicionador Johnson´s Baby Cabelos Claros 200ml                                | R$ 22.90
 ✅ Mamadeira Lillo Orto Magia Azul 240ml                                            | R$ 39.90
 ✅ Aspirador Nasal Lillo Rosa                                                       | R$ 27.58
 ✅ Chupeta Neopan Silicone Convencional Azul N2                                     | R$ 9.58
 ✅ Creme De Tratamento Skala Cachos 1kg                                             | R$ 12.39
 ✅ Condicionador Pantene Pro-v Cachos Definidos 400ml                               | R$ 39.00
 ✅ Condicionador Johnson´s Baby 200ml                                               | R$ 22.90
 ✅ Condicionador Loréal Paris Elseve Liso Dos Sonhos Frasco 200ml                   | R$ 22.90
 ✅ Condicionador Elseve L`oréal Paris Óleo Extraordinário Cabelos Secos 200ml       | R$ 22.90
 ✅ Condicionador Pantene Hidratação 400ml                                           | R$ 39.00
 ✅ Chupeta Lillo Funny Silicone Animais Cachorro T1                                 | R$ 23.98
 ✅ Shampoo Bebê Vida Suave 200ml                                                    | R$ 14.98
 ✅ Creme Para Pentear Seda Juntinhos Crespos Encantados 300ml                       | R$ 13.99
 ✅ Creme De Tratamento Skala Abacate 1kg                                            | R$ 12.39

   [NAVEGACAO] Acessando Página: 23 | URL: https://www.supercentralonline.com.br/departamentos/perfumaria-e-higiene?page=23
   [EXTRACAO] Encontrados 40 elementos de produto na página.
 ✅ Condicionador Tresemmé Reconstrução E Força 400ml                                | R$ 32.99
 ✅ Creme Para Pentear Elseve Longo Dos Sonhos 250ml                                 | R$ 22.90
 ✅ Aspirador Nasal Lillo Azul                                                       | R$ 27.58
 ✅ Chupeta Neopan Estampada Azul N1                                                 | R$ 14.99
 ✅ Condicionador Elseve Color-vive 400ml                                            | R$ 33.98
 ✅ Chupeta Neopan Estampada Azul N2                                                 | R$ 14.99
 ✅ Condicionador Seda Juntinhos Brilho Encantado 300ml                              | R$ 14.99
 ✅ Creme De Tratamento Skala Divino Potão 1kg                                       | R$ 12.39
 ✅ Condicionador Monange Química Sem Drama 325ml                                    | R$ 13.99
 ✅ Condicionador Pantene Restauração 175ml                                          | R$ 20.98
 ✅ Mamadeira Neopan Orto Panforme 140ml                                             | R$ 31.90
 ✅ Chupeta Neopan Silicone Bicolor Azul N2                                          | R$ 12.55
 ✅ Mamadeira Neopan Orto Panforme Rosa 70ml                                         | R$ 25.98
 ✅ Creme Para Pentear Seda Juntinhos Brilho Encantado 300ml                         | R$ 13.99
 ✅ Creme De Tratamento Skala Extra Lisos 1kg                                        | R$ 12.39
 ✅ Bico Lillo Ortoform Silicone Com 2 Unidades                                      | R$ 27.78
 ✅ Bico Neopan Ortodôntico Silicone                                                 | R$ 11.25
 ✅ Condicionador Dove Baby Hidratação Enriquecida Cabelos Claros 200ml              | R$ 22.45
 ✅ Chupeta Neopan Estampada Azul N1                                                 | R$ 14.99
 ✅ Mamadeira Neopan Panforme Azul 250ml                                             | R$ 36.80
 ✅ Condicionador Pantene Pro-v Cachos Definidos 400ml                               | R$ 39.00
 ✅ Condicionador Johnson´s Baby 200ml                                               | R$ 22.90
 ✅ Condicionador Loréal Paris Elseve Liso Dos Sonhos Frasco 200ml                   | R$ 22.90
 ✅ Condicionador Elseve L`oréal Paris Óleo Extraordinário Cabelos Secos 200ml       | R$ 22.90
 ✅ Creme De Tratamento Skala Cachos 1kg                                             | R$ 12.39
 ✅ Creme De Tratamento Skala Abacate 1kg                                            | R$ 12.39
 ✅ Condicionador Pantene Hidratação 400ml                                           | R$ 39.00
 ✅ Shampoo Bebê Vida Suave 200ml                                                    | R$ 14.98
 ✅ Chupeta Lillo Funny Silicone Animais Cachorro T1                                 | R$ 23.98
 ✅ Mamadeira Lillo Orto Magia Lilas 240ml                                           | R$ 39.90
 ✅ Chupeta Neopan Silicone Convencional Azul N2                                     | R$ 9.58
 ✅ Aspirador Nasal Lillo Rosa                                                       | R$ 27.58
 ✅ Mamadeira Lillo Orto Magia Azul 240ml                                            | R$ 39.90
 ✅ Condicionador Johnson´s Baby Cabelos Claros 200ml                                | R$ 22.90
 ✅ Condicionador Pantene Pro-v Restauração 400ml                                    | R$ 39.00
 ✅ Condicionador Baby Dove Baby Hidratação Enriquecida 200ml                        | R$ 22.45
 ✅ Condicionador Palmolive Ceramidas Force 350ml                                    | R$ 13.55
 ✅ Condicionador Seda Cocriações Ceramidas 325ml                                    | R$ 14.99
 ✅ Kit Neopan Para Unhas Azul                                                       | R$ 26.98
 ✅ Mamadeira Neopan Orto Panforme Azul 140ml                                        | R$ 31.90

   [NAVEGACAO] Acessando Página: 24 | URL: https://www.supercentralonline.com.br/departamentos/perfumaria-e-higiene?page=24
   [EXTRACAO] Encontrados 40 elementos de produto na página.
 ✅ Condicionador Palmolive Naturals Oils Argan 350ml                                | R$ 19.78
 ✅ Condicionador Palmolive Detox Energizante 350ml                                  | R$ 13.55
 ✅ Condicionador Palmolive Naturals Oils Ricino 350ml                               | R$ 19.78
 ✅ Condicionador Nutriex Agnes Minions 500ml                                        | R$ 22.98
 ✅ Máscara Hidratante Dove Reparação 500g                                           | R$ 32.90
 ✅ Máscara De Tratamento Dove Reconstrução 2 Em 1 500g                              | R$ 32.90
 ✅ Creme De Pentear Seda Definição Flexível 350ml                                   | R$ 17.99
 ✅ Creme De Pentear Seda Definição Intensa 1kg                                      | R$ 32.90
 ✅ Creme De Pentear Seda Definição Flexível 1kg                                     | R$ 32.90
 ✅ Creme De Pentear Seda Volume Power 350ml                                         | R$ 17.99
 ✅ Creme Para Pentear Elseve Reparação Total 5 250ml                                | R$ 22.90
 ✅ Condicionador Johnsons Baby Cheirinho Prolongado 200ml                           | R$ 22.90
 ✅ Condicionador Seda Juntinhos Cachos Encantados 300ml                             | R$ 14.99
 ✅ Condicionador Elseve Hidra Hialurônico 200ml                                     | R$ 22.90
 ✅ Creme De Pentear Tresemme Reconstrução E Força 200ml                             | R$ 16.98
